,familiar.n.03,microphone.n.01,leo.n.03,nan.n.04,gram.n.01,wagon.n.04,small_computer_system_interface.n.01,objective.n.02,comprehensive_examination.n.01,goal.n.04,starter.n.07,cursor.n.01,testing.n.02,musical_instrument_digital_interface.n.01,version.n.06,policy.n.03,tire.n.01,phosphorus.n.01,tiger.n.02,thinker.n.01,winder.n.02,ma.n.01,hoard.n.01,speaker.n.03,portland.n.02,car.n.02,mortarboard.n.01,mode.n.06,fiberglass.n.01,million.n.01,turk.n.01,keyboard.n.01,gunman.n.02,hexagon.n.01,magnesium.n.01,ruthenium.n.01,mistake.n.01,price.n.05,tribe.n.01,range.n.04,plot.n.01,human_immunodeficiency_virus.n.01,bible.n.02,dram.n.01,adobe.n.02,adapter.n.02,spice.n.02,restrainer.n.02,motorcycle.n.01,tempest.n.02,console_table.n.01,lyric.n.02,font.n.01,pointer.n.04,cam.n.02,performance.n.02,slide.n.05,ethernet.n.01,pop_music.n.01,kilometer.n.01,circuit_breaker.n.01,signal.n.01,windowpane.n.01,great.n.01,manta.n.01,wrong.n.02,transcript.n.02,wise_men.n.01,senator.n.01,sunlight.n.01,church_service.n.01,omnipotence.n.01,variety_show.n.01,dyer.n.01,reduced_instruction_set_computing.n.01,bathtub.n.01,marriage.n.04,space.n.08,peter.n.01,junior.n.04,subject.n.06,bel.n.01,day.n.04,new_mexico.n.01,pawl.n.01,ocean.n.01,national_rifle_association.n.01,driver.n.05,stick.n.03,scanner.n.04,controversy.n.01,rhode_island.n.01,phone.n.02,ampere.n.01,converter.n.01,armenian.n.03,macintosh.n.02,yeast.n.01,liaison.n.02,volt.n.01
familiar.n.03,0.21005617481223504,0.0004207643783168817,0.002380586658289902,0.002906103510694929,3.844187910646169e-05,0.00030792706331745864,0.00019162466235848508,0.0006375642107887257,-0.0007304068479776264,-0.0007253903174185669,0.0011247499059843318,0.0004413963687344113,-0.0006536112194913746,2.3148469695450532e-05,-0.000662450697499136,3.4542123404982755e-05,0.0025997766264773104,-0.01596779944310127,0.005881818506574703,0.009295776608831812,0.0005068449808329817,0.00467750686015236,0.0037036064910889264,0.006455279484205343,0.001863353293443801,0.0009511440738764446,0.001110075485377814,-0.004867049805576281,0.0019212043099988772,0.00013086152289512438,0.00871126820346491,0.0005681387433809047,0.008371116609699402,6.033942216312223e-05,-0.00621392337002951,-0.00621392337002951,-0.0013095339546509797,4.8004924401579605e-05,8.29085671026265e-05,0.004226253292803773,-0.010153858418898466,0.007012044972019439,0.0017832823868990902,2.2265306551869167e-05,-8.026980693621819e-05,0.0004504293782151368,0.004676028079506801,0.009324173390388426,0.0005357963302669202,0.000838601620532487,0.0008752720028896097,2.941531969140079e-05,-8.204742810262569e-19,0.0039097455955572746,0.00037519551107323835,-0.0010663814114237602,-0.0006821586159735792,0.0008271057389734692,3.704408073354201e-05,7.646418838902874e-06,0.00038500183250369304,0.00015853751106163893,0.0013032870954367416,0.01339401086622835,0.0011153594178224242,-0.0008476016825112707,4.1570538765884706e-05,6.80581769589745e-05,0.01053108720420128,0.0014075044028098367,-0.0006250819147622968,5.542509142402598e-05,-0.00134253810718963,0.007873760817141135,6.154672008708251e-05,0.0005517006727692834,6.0638490054460497e-05,5.979682388675388e-05,-0.17142024937503622,0.00956102485846697,0.010892402046899943,3.244925460014953e-05,0.00012484008509336132,0.001966517605127221,0.0005313000484583276,0.003141813711357542,6.927295083283874e-05,0.0008335093756625284,0.0009346455355957041,0.0006931031778367643,-0.0012057223717144773,0.0015870492068659372,0.008248189900877188,1.2840973535234879e-05,0.0006375642107887279,1.669070649574108e-05,0.0018362277952532794,0.006185166048248477,-0.0005465174549295294,2.4889600987164645e-05
microphone.n.01,0.0004207643783168815,0.23239664161246334,-0.0002287942520104925,-1.7130713690887723e-05,3.9447055568340386e-06,-0.0008627684988734179,-0.046845788022108814,-0.008579419751580195,1.1732767260257714e-05,1.1652185067379022e-05,-8.028284798409848e-05,-0.00593967581635585,1.0499173629352672e-05,2.3753754801362666e-06,1.064116509404713e-05,3.544532923666752e-06,-0.0017976868727470343,-0.0002523101431914106,-0.0002072632371911937,-0.00021413317533838607,-0.006820388858038884,-0.00010774886690800465,6.597536171150515e-05,-0.00014870080809992336,-0.0001790838075649062,-0.002664972464549942,-0.0007675921490708871,6.084040548435136e-05,0.00020603880194447415,1.3428328389217214e-05,-0.00020066871226875852,-0.007645191925955407,-0.00019283313876753696,6.1917174559504775e-06,-9.818734891174742e-05,-9.818734891174676e-05,2.103547790093446e-05,4.926015492579466e-06,8.507645644822423e-06,-0.0004061782239964953,0.00012307811404396691,-0.0001832991741202534,-0.0012330995304290148,2.284749874909705e-06,-0.0029841141849480213,-0.006061229031928068,-2.7563952194337504e-05,-0.00021478731035690711,-0.001501226266330863,-5.985804138521927e-05,-0.002452389549341031,3.018447009870798e-06,9.249374285755618e-21,-0.00013777142695298454,-0.00504884013866447,1.712963801686984e-05,1.0957739919823927e-05,-0.002317434424684031,3.8012707628762843e-06,7.846357042063926e-07,-0.09412000528329142,1.6268294250641974e-05,-0.0009011936175693268,-0.0003085381886842548,-0.0007712458691233776,1.3615306726439433e-05,4.265752327461393e-06,6.983775899574642e-06,-0.00024258921418772697,-0.0001004654113830268,1.0040897952707444e-05,5.687434412945847e-06,2.156563454093567e-05,-0.00018137628264727827,6.315604085327312e-06,-0.0015457880062393057,6.222406246411921e-06,6.13603884487164e-06,-0.0008613314388764638,-0.00022024331033168153,-0.0002509122944229434,3.329773619594507e-06,1.2810439781561685e-05,-0.00018899875917718402,-0.007149469892796973,-0.0002242576338448679,7.10842967201994e-06,-0.002335376517704484,-0.0026187458713017252,-0.001941978018639212,1.9367918040446766e-05,-0.0001525286781408622,0.00014128258401963211,1.3176738712309299e-06,-0.008579419751580173,1.7127134310707144e-06,-0.001269710085582574,-3.6459922474626957e-05,8.778890997682078e-06,2.5540413112882488e-06
leo.n.03,0.002380586658289902,-0.00022879425201049618,0.10230100272840835,-0.00022908684849043534,2.991486159867418e-05,-0.00016743799084732616,-0.00010419755937147276,-0.0003466810268007211,7.187746776926831e-05,7.138380384131922e-05,-0.0008211973974833591,-0.00024001307436885723,6.43202065981472e-05,1.8013772564102815e-05,6.519007699621221e-05,2.688013346388704e-05,-0.0014136509155755175,-0.00218684220129497,-0.0010829993591255087,-0.00111311045604135,-0.0002756013204797012,-0.000560101862742056,0.0005622783712562356,-0.0007729788906191383,-0.012250758967286482,-0.0005171927761738423,-0.0006036130990179054,0.0003508709192773506,-0.00104467137837054,0.00010183436494240828,-0.001043119271330669,-0.0003089303313887447,-0.0010023882693292025,4.695518286072369e-05,-0.0008510170677941826,-0.0008510170677941837,0.00012886788353478045,3.73566720177995e-05,6.451813407327927e-05,-0.004125136555148687,0.0007035663682481439,-0.0009545275856018279,-0.0009696751456625991,1.732650899053867e-05,4.364739836215449e-05,-0.0002449248510164255,-0.0003686092158261835,-0.0011165107910320311,-0.0002913438659036474,-0.0006122760843477662,-0.0004759366845831992,2.2890535996224658e-05,1.0196139898708289e-20,-0.0007198882402779466,-0.00020401578825916887,0.00010493986432573015,6.712948279295184e-05,-0.0004497458640367539,2.8827117038818334e-05,5.9503220604254685e-06,-0.0002093480599348728,0.00012337138068805776,-0.0007086735748595244,-0.0016038480883205945,-0.0006064862827607275,8.341031136902163e-05,3.2349535003734976e-05,5.2961795617416936e-05,-0.0012610310868854673,-0.0010276408527656366,6.151271076644437e-05,4.313092849732577e-05,0.00013211573768198023,-0.0009428330587894686,4.789468298775171e-05,-0.0002999919890197279,4.7187912758065054e-05,4.653294147402636e-05,-0.004852712737315193,-0.0011448722563233188,-0.0013042962540957815,2.525149610026429e-05,9.714857739373051e-05,-0.012929020637205144,-0.00028889897397305493,-0.0022938870493937995,5.390711341027313e-05,-0.0004532278965992096,-0.0005082215539893238,-0.00037688081812815855,0.0001186520514581022,-0.010434176584197073,0.0012105068766174423,9.992642270035269e-06,-0.00034668102680071697,1.2988443499897795e-05,-0.0009984646671288456,-0.0004875738913526976,5.3781383431444e-05,1.9368693364734942e-05
nan.n.04,0.0029061035106949327,-1.713071369088901e-05,-0.0002290868484904312,0.11288557468851386,0.0001512761220156708,-1.2536732269178984e-05,-7.801675702937064e-06,-2.5957354085598982e-05,0.00017077217860782834,0.00016959929276345574,-0.0003200590968563486,-1.7970710465640365e-05,0.00015281703919413204,9.109364077721607e-05,0.00015488374615521867,0.00013592983996491944,-0.00010584553099907701,-0.01414030401121208,3.217710681464173e-05,0.00012771151266930729,-2.0635340584308194e-05,6.426267559652083e-05,0.0035415814085811167,8.86868889305855e-05,-0.00017931283120184752,-3.872423058610876e-05,-4.519485558960396e-05,0.000528784855128555,-7.821860088998847e-05,0.000514965037214106,0.00011968115052114677,-2.313081299441633e-05,0.00011500792348432249,0.00023744712801953137,-0.005502747317668433,-0.005502747317668435,0.0003061745204277168,0.00018890852814490308,0.000326261015452111,-0.00040669767025671783,0.0009679339674744591,8.158327434343139e-05,-7.26033418564879e-05,8.76182254600342e-05,3.26805012855001e-06,-1.8338474247830164e-05,-0.05463548115427365,0.00012810164639133617,-2.1814046063377588e-05,-0.0002386326736831383,-3.5635226877167816e-05,0.00011575489008855878,6.99451103650541e-20,2.1388674523993798e-05,-1.527545393460635e-05,0.0002493244379621437,0.00015949153999371386,-3.367421848570852e-05,0.0001457755189720678,3.0090115679671237e-05,-1.5674701811665907e-05,0.0006238753262035994,-5.30611411979896e-05,0.00018401575902867403,-4.540998200841652e-05,0.0001981728215102112,0.00016358799415579182,0.0002678218994783678,0.00014468302472147579,-0.0004005197827426377,0.0001461467683221624,0.00021810829979904706,0.0003138910294496848,0.00010817492143669245,0.00024219807548359542,-2.2461564607933422e-05,0.00023862401717981706,0.00023531190037278518,-0.005614280587005228,0.0001313556681411199,0.00014964700643625736,0.00012769400227848982,0.0004912695316669674,-0.0001892404626778685,-2.163098751491811e-05,-0.0008940352460558444,0.0002726022662303232,-3.393493177883319e-05,-3.805252036021781e-05,-2.821852967987e-05,0.0002819029377722688,-0.0001527237414080636,0.007688902202591007,5.053167858773577e-05,-2.5957354085600032e-05,6.568111161748682e-05,-7.47589250724197e-05,-0.016955070673286266,0.00012777806873515867,9.7945324301872e-05
gram.n.01,3.844187910646044e-05,3.9447055568340004e-06,2.991486159867415e-05,0.0001512761220156702,0.31954092441897863,2.8868451331999016e-06,1.7964992033205442e-06,5.977224343935987e-06,-0.00021463699208553624,-0.00021316283691724818,2.630903185915921e-05,4.138132404358796e-06,-0.00019206986699731339,-0.00017931586542716265,-0.00019466743159633813,-0.0002675749556469794,2.4373149994338868e-05,-0.000982840360233629,3.952887552228391e-05,5.805477885320618e-05,4.751719288460124e-06,2.9212365763232972e-05,-0.0004424390437582486,4.031506335200928e-05,2.3415218130663453e-05,8.917065005784316e-06,1.0407061912396939e-05,-0.00025543716226396503,1.8011470808867845e-05,-0.03615058363749461,5.440435698536846e-05,5.3263540678804025e-06,5.228001316950456e-05,-0.00046740954572392694,-0.00038247566330140644,-0.0003824756633014078,-0.0003848189948361168,-0.00037186235967580307,-0.0006422377659053178,5.3107826129709046e-05,-0.00027208318517347817,4.4640190508248316e-05,1.671843982882807e-05,-0.020644219680494156,-7.525369774265525e-07,4.222817716447426e-06,0.00024340887779837478,5.8232124861268366e-05,5.023140907958237e-06,1.961573558205658e-05,8.20575721583443e-06,-0.00022786100233296847,-3.452822658975406e-19,2.627552121811151e-05,3.5174931474715797e-06,-0.00031336630974595396,-0.00020045879069070048,7.754193968769675e-06,-0.00028695596223340855,-0.15414795803052886,3.6094283317035135e-06,-0.0012280851120052487,1.2218438899424856e-05,8.364942183072169e-05,1.0456599275230706e-05,-0.0002490758077153584,-0.0003220194351138163,-0.0005272016276389968,6.576964620071335e-05,3.292294400595998e-05,-0.00018368625973747105,-0.00042934147984011276,-0.00039451757864162067,4.917388425060424e-05,-0.00047676168324800616,5.172245612348504e-06,-0.0004697262266303868,-0.00046320639619456595,-0.000883235267854955,5.9711329900177385e-05,6.802616054824239e-05,-0.03008669738604886,-0.014495217484614834,2.4711598623759372e-05,4.980987843798252e-06,7.349018354023342e-05,-0.0005366116763962171,7.814228664036279e-06,8.762389660176513e-06,6.4979073751649404e-06,-0.0003543129748462647,1.9943133432405514e-05,-0.00047726659710000524,-0.01190605114531993,5.977224343935951e-06,-0.00012929185035772157,1.7214808003764813e-05,0.0003219664854877346,-0.00016059934675189644,-0.023077445142818852
wagon.n.04,0.00030792706331745284,-0.0008627684988734405,-0.00016743799084732809,-1.25367322691801e-05,2.886845133199872e-06,0.13155422469074884,-0.0003929223356584906,-0.0013073119908057875,8.586365085110505e-06,8.527392797323117e-06,-5.875321887607e-05,-0.0009050739608341204,7.683586989656884e-06,1.7383657780169768e-06,7.787500288863397e-06,2.5939876811405145e-06,-0.0013155972036027078,-0.00018464757342083238,-0.0001516809959465915,-0.00015670860756928016,-0.001039274961972814,-7.885361468926092e-05,4.828260287716412e-05,-0.0001088233831350115,-0.00013105850635872468,-0.055197438478041316,-0.0005617452628342996,4.4524699231383876e-05,0.0001507849202111597,9.827223831766485e-06,-0.00014685493937435378,-0.0011649565315850407,-0.00014112064896866302,4.53127087594467e-06,-7.185623014539204e-05,-7.185623014539264e-05,1.5394347215000413e-05,3.604995010637353e-06,6.226131474425325e-06,-0.00029725251029815195,9.007198367839799e-05,-0.00013414342873116646,-0.0009024164989964354,1.6720434420093121e-06,-0.0021838576764760154,-0.0009235959565913804,-2.0172066101646877e-05,-0.00015718732175147807,-0.031093696306318738,-4.380577788788824e-05,-0.0017947268137567254,2.208983391718771e-06,9.387676818892164e-21,-0.00010082495833032578,-0.0007693304960072574,1.253594506104645e-05,8.019178542644445e-06,-0.001695962903699745,2.7818755655343945e-06,5.742182100508989e-07,-0.0007894381516358645,1.1905589759815174e-05,-0.0006595185297020561,-0.00022579681945242262,-0.0005644191566901643,9.964059774284028e-06,3.121796080478908e-06,5.110921252948104e-06,-0.00017753352747236568,-7.352337955960753e-05,7.348208115942048e-06,4.162222533177768e-06,1.578233057496762e-05,-0.00013273620332220643,4.62193455360891e-06,-0.013464926084692366,4.553729785516232e-06,4.490523721283737e-06,-0.0006303462797330367,-0.00016118017413220716,-0.00018362458885174814,2.436820855166348e-06,9.375035780169139e-06,-0.00013831454344322638,-0.001089419563256241,-0.00016411796762026,5.20214634722552e-06,-0.0017090934259070872,-0.0019164709925072081,-0.001421193473408198,1.4173980574649346e-05,-0.00011162472479131083,0.00010339452063193258,9.643103515590674e-07,-0.001307311990805787,1.2534112779309037e-06,-0.0009292091205105109,-2.6682384334195823e-05,6.4246363604107365e-06,1.8691183976229383e-06
small_computer_system_interface.n.01,0.0001916246623584852,-0.04684578802210878,-0.00010419755937147158,-7.80167570293759e-06,1.7964992033206033e-06,-0.00039292233565848997,0.13134942355278303,-0.0039072423851672635,5.343341025613982e-06,5.306642254762155e-06,-3.6562443093851805e-05,-0.00270504926624485,4.781537376846668e-06,1.0817943433722304e-06,4.846203180042029e-06,1.6142524408391132e-06,-0.0008187031929708659,-0.00011490717487083118,-9.439189696846875e-05,-9.752060663526038e-05,-0.003106143911952061,-4.907102717047113e-05,3.004652262275143e-05,-6.772137474794226e-05,-8.155841113681923e-05,-0.0012136827046928518,-0.00034957708868586334,2.7707959037140817e-05,9.383426423427869e-05,6.115534076139672e-06,-9.138861609015181e-05,-0.0034817760175831916,-8.782013642806143e-05,2.8198341591124195e-06,-4.4716517254505846e-05,-4.471651725450623e-05,9.579984803942238e-06,2.243407722189145e-06,3.874554996019588e-06,-0.00018498183078625335,5.60522783362434e-05,-8.347817486805113e-05,-0.0005615786253533871,1.0405215981079114e-06,-0.0013590263401508256,-0.00276040707477843,-1.2553184881367241e-05,-9.781851303732003e-05,-0.0006836889984843067,-2.726057043080893e-05,-0.0011168681180754336,1.3746622074501402e-06,4.212353316659239e-21,-6.274391211089897e-05,-0.0022993445660576483,7.801185819094553e-06,4.990377799441543e-06,-0.0010554068073547144,1.7311760786003986e-06,3.573390706086059e-07,-0.04286416617712526,7.40891233568264e-06,-0.00041042191683890585,-0.00014051457128529297,-0.00035124106716762635,6.200687816772117e-06,1.9427104374294335e-06,3.1805536963384962e-06,-0.00011048006593733952,-4.5753993272880585e-05,4.5728293057035265e-06,2.5901733968696282e-06,9.821428928902971e-06,-8.260245095165218e-05,2.8762546517882398e-06,-0.0007039833218731411,2.8338104589453463e-06,2.794476986313603e-06,-0.00039226786928514524,-0.000100303286480298,-0.00011427056608907875,1.5164466824338701e-06,5.834135027363798e-06,-8.607388191550968e-05,-0.0032560141134799405,-0.00010213149111798688,3.2373235615825297e-06,-0.0010635780017195936,-0.0011926301732057478,-0.000884416317792677,8.820544101032067e-06,-6.946466467918776e-05,6.43429645071031e-05,6.000955016279083e-07,-0.0039072423851672635,7.800045580346146e-07,-0.0005782518173619803,-1.6604590820553155e-05,3.9980856507911e-06,1.1631623995428897e-06
objective.n.02,0.0006375642107887255,-0.0085794197515802,-0.00034668102680072055,-2.5957354085600856e-05,5.97722434393602e-06,-0.0013073119908057823,-0.003907242385167273,0.1458777020588595,1.7778103100306594e-05,1.765600074361046e-05,-0.00012164877364287073,-0.009000107707177908,1.5908897458735905e-05,3.5992932656941838e-06,1.612405035853399e-05,5.370861823265613e-06,-0.002723949248871569,-0.0003823135360490755,-0.00031405610611314085,-0.0003244657959982643,-0.01033461020854951,-0.00016326672321543412,9.996932152231224e-05,-0.00022531924812436058,-0.00027135715930108096,-0.004038105775329721,-0.0011630958036125097,9.218856705945635e-05,0.00031220077773468606,2.0347306076455315e-05,-0.00030406373676258375,-0.011584394991082297,-0.0002921908656432049,9.382014392522595e-06,-0.00014877861065322709,-0.0001487786106532269,3.187405721016762e-05,7.4641565248999775e-06,1.2891230010745687e-05,-0.0006154625062553478,0.00018649440087988985,-0.00027774450335762724,-0.0018684569546660195,3.46197260488957e-06,-0.0045216860154376525,-0.009184291502073135,-4.176634319021407e-05,-0.00032545697561878217,-0.002274736619903909,-9.070003755494587e-05,-0.0037159890146274757,4.573708908900358e-06,8.990345809327513e-21,-0.0002087584777159001,-0.007650266857860571,2.59557241680219e-05,1.660374110554871e-05,-0.0035114979455687866,5.7598844360875514e-06,1.188921090492722e-06,-0.007850218546040578,2.4650571006697694e-05,-0.0013655357420030681,-0.0004675132138170375,-0.00116863211148873,2.063062544032971e-05,6.463691215870554e-06,1.0582182806321812e-05,-0.00036758387558409,-0.0001522304501540817,1.5214494165204242e-05,8.617898329243958e-06,3.267737830195984e-05,-0.0002748308375446987,9.569733898156296e-06,-0.0023422589007817355,9.428515654223668e-06,9.297647246538669e-06,-0.0013051344822760276,-0.0003337241923729481,-0.0003801954424251895,5.045447284235288e-06,1.941104891497445e-05,-0.0002863808129786525,-0.010833251018045711,-0.00033980690548848113,1.0771064727288732e-05,-0.0035386847440858817,-0.003968060821525299,-0.002942586745996536,2.9347283221723535e-05,-0.00023111943717889495,0.00021407876669357712,1.9966084228631612e-06,-0.012999985894294979,2.5951930421388424e-06,-0.001923931184201272,-5.524598301532412e-05,1.3302235167640877e-05,3.870017085255605e-06
comprehensive_examination.n.01,-0.0007304068479776398,1.173276726025766e-05,7.187746776926816e-05,0.00017077217860782842,-0.00021463699208553716,8.586365085110681e-06,5.343341025613976e-06,1.7778103100306692e-05,0.18438408100805956,-0.004750161361211337,4.27686152338008e-05,1.2308078180476366e-05,-0.004280121591822468,-0.00012924752957718685,-0.004338006217350896,-0.00019286303480014357,7.249324243922618e-05,-0.0010480345210436034,0.00015271443574701212,0.00023815759853082317,1.413307424200392e-05,0.00011983762603190713,-0.00024195545473777442,0.00016538412275774698,5.6260550661271776e-05,2.652209318290064e-05,3.095380213352261e-05,-0.0019713942582928333,5.35716524264438e-05,-0.0007306542839947005,0.00022318250564713586,1.584221476705729e-05,0.0002144678290669502,-0.0003369000782039039,-0.0004078461923395555,-0.0004078461923395569,-0.008575379961941304,-0.00026803144951142885,-0.00046291299683212054,0.00012760400205572947,-0.002239079198913926,0.00018026195191446435,4.9725780705339497e-05,-0.00012431646259854857,-2.2382763640205868e-06,1.2559958338014869e-05,0.0002747787542425854,0.00023888512346887934,1.4940365596223486e-05,3.188782666454863e-05,2.4406445099754552e-05,-0.00016423795835556347,-3.6353606782122103e-19,0.00010151190348231343,1.0462106193791146e-05,-0.00698311468353426,-0.004467061969267135,2.3063357154466025e-05,-0.00020683250267766745,-4.269313514212404e-05,1.0735549700304296e-05,-0.0008851808313730853,3.6341394262564074e-05,0.0003431542728303111,3.110114148254145e-05,-0.005550452860042109,-0.0002321055996085695,-0.0003799970950651333,0.0002698062296471687,5.352035499035907e-05,-0.00409329968679817,-0.0003094613267050154,-0.004958067221511136,0.0002017255842653128,-0.00034364092441053606,1.5383848834405615e-05,-0.0003385698985695781,-0.0003338705264583358,-0.004256246603712698,0.0002449532530313407,0.00027906310821381814,-0.0001811776782166588,-0.0006970340935190507,5.937540869936994e-05,1.4814989422014613e-05,0.00011946746653846984,-0.00038677968260792365,2.3241918797902954e-05,2.606204114485341e-05,1.932677453693432e-05,-0.00789557798737668,4.7918053231758287e-05,-0.00017125593751079758,-7.169649348878387e-05,1.777810310030668e-05,-9.319115301588837e-05,5.1202132282922736e-05,0.000363460653491309,-0.09900540474266188,-0.00013896898940084633
goal.n.04,-0.0007253903174185782,1.1652185067379044e-05,7.138380384131925e-05,0.00016959929276345534,-0.0002131628369172432,8.527392797323271e-06,5.30664225476213e-06,1.7656000743610528e-05,-0.004750161361211347,0.1332964465027737,4.2474874743985065e-05,1.2223544676324801e-05,-0.0042507251522609,-0.0001283598404986899,-0.026437681617573063,-0.00019153842604206753,7.199534928963474e-05,-0.00104083648173669,0.0001516655728620898,0.0002365219007355274,1.4036006424218524e-05,0.00011901456541195178,-0.00024029367276518263,0.0001642482427915376,5.5874145779603315e-05,2.6339935949146548e-05,3.074120733823513e-05,-0.001957854462536415,5.320371525246807e-05,-0.0007256360540124267,0.00022164965876470355,1.5733408346741786e-05,0.00021299483573257504,-0.0003345862040359057,-0.0004050450509031927,-0.00040504505090319305,-0.00851648312142855,-0.0002661905741677983,-0.00045973364932020664,0.00012672760094100115,-0.0022237009076826178,0.0001790238890554958,4.938425748554366e-05,-0.00012346264073837825,-2.222903586765204e-06,1.247369488772299e-05,0.00027289153752020775,0.0002372444289363622,1.48377531949505e-05,3.166881686560147e-05,2.4238818416050388e-05,-0.00016310995039762482,-1.0234007042388323e-19,0.00010081470634165289,1.039025106869373e-05,-0.0069351537309439775,-0.027224203053718254,2.290495497589858e-05,-0.00020541194977189323,-4.2399913059527296e-05,1.0661816529141994e-05,-0.0008791012926842199,3.609179677401053e-05,0.0003407974440288053,3.088753474117357e-05,-0.005512331617797186,-0.00023051146774001786,-0.0003773872249016294,0.0002679531648794966,5.315277013393959e-05,-0.004065186364718651,-0.0003073359055009739,-0.0049240145619563625,0.00020034010634870187,-0.0003412807532217959,1.5278190531765544e-05,-0.00033624455585508877,-0.00033157745965126616,-0.0042270141407181275,0.0002432708817847144,0.00027714646598333897,-0.00017993332602868125,-0.0006922467714388479,5.8967610561903634e-05,1.4713238120840913e-05,0.00011864694822273272,-0.0003841232287386794,2.3082290234419374e-05,2.5883043609168955e-05,1.919403570057026e-05,-0.007841350116478584,4.7588945722656964e-05,-0.0001700797291464808,-7.12040725160611e-05,1.765600074361055e-05,-9.25511038867815e-05,5.085046928578864e-05,0.0003609643577893874,-0.0035542466569442447,-0.00013801453205419993
